x,y,w,h,aspect_ratio,ground_truth,predicted
87,35,47,47,1.0,right,center
100,43,44,44,1.0,right,center
97,45,42,42,1.0,right,center
94,45,44,44,1.0,right,right
93,38,47,47,1.0,right,center
95,41,49,49,1.0,right,center
38,52,28,28,1.0,left,right
90,37,47,47,1.0,right,center
43,55,30,30,1.0,left,center
93,42,48,48,1.0,right,center
98,41,46,46,1.0,right,center
96,42,47,47,1.0,right,center
37,45,44,44,1.0,center,center
93,40,49,49,1.0,right,center
42,55,26,26,1.0,left,center
94,38,48,48,1.0,right,center
32,42,47,47,1.0,left,center
95,42,47,47,1.0,right,center
92,38,53,53,1.0,right,right
92,38,49,49,1.0,right,center
85,28,50,50,1.0,right,right
89,38,49,49,1.0,right,center
97,45,42,42,1.0,right,center
48,46,43,43,1.0,center,right
90,38,48,48,1.0,right,right
91,37,51,51,1.0,right,right
82,26,63,63,1.0,right,center
105,42,51,51,1.0,right,right
96,36,69,69,1.0,right,right
102,30,72,72,1.0,right,right
120,47,68,68,1.0,right,right
43,56,62,62,1.0,left,right
116,45,75,75,1.0,right,right
42,63,62,62,1.0,left,right
127,50,61,61,1.0,right,center
154,70,45,45,1.0,right,right
139,62,60,60,1.0,right,center
141,65,60,60,1.0,right,right
111,206,41,41,1.0,center,center
48,65,66,66,1.0,left,right
131,39,87,87,1.0,right,right
159,73,67,67,1.0,right,right
80,92,48,48,1.0,center,center
72,90,71,71,1.0,left,left
63,81,74,74,1.0,left,center
58,88,58,58,1.0,left,center
64,90,58,58,1.0,left,center
60,91,54,54,1.0,left,center
61,91,57,57,1.0,left,center
65,93,58,58,1.0,left,center
70,102,46,46,1.0,left,right
63,91,62,62,1.0,left,center
70,95,56,56,1.0,left,left
64,91,59,59,1.0,left,center
67,95,60,60,1.0,left,center
67,91,56,56,1.0,left,center
64,92,62,62,1.0,left,center
158,70,84,84,1.0,right,right
60,79,79,79,1.0,left,center
63,94,54,54,1.0,left,center
59,90,52,52,1.0,left,center
59,87,61,61,1.0,left,left
65,91,58,58,1.0,left,left
162,75,78,78,1.0,right,center
61,83,72,72,1.0,left,center
62,92,55,55,1.0,left,center
71,94,58,58,1.0,left,center
68,99,49,49,1.0,left,center
58,78,86,86,1.0,left,center
68,92,58,58,1.0,left,center
65,92,63,63,1.0,left,center
65,84,59,59,1.0,left,center
62,87,62,62,1.0,left,left
173,83,67,67,1.0,right,right
62,83,75,75,1.0,left,center
151,75,71,71,1.0,center,center
73,97,46,46,1.0,left,center
68,89,58,58,1.0,left,center
68,95,51,51,1.0,left,center
56,88,58,58,1.0,left,center
146,65,88,88,1.0,center,right
56,75,79,79,1.0,left,center
162,78,66,66,1.0,right,right
60,87,60,60,1.0,left,center
164,81,80,80,1.0,right,right
65,100,52,52,1.0,left,center
165,77,78,78,1.0,right,center
124,38,80,80,1.0,right,center
128,48,60,60,1.0,right,center
131,55,57,57,1.0,right,right
115,49,79,79,1.0,center,center
130,57,75,75,1.0,right,right
41,54,91,91,1.0,left,center
130,62,69,69,1.0,center,right
42,56,76,76,1.0,left,center
52,74,53,53,1.0,left,center
134,59,63,63,1.0,right,right
28,47,88,88,1.0,left,center
137,62,65,65,1.0,right,right
43,66,68,68,1.0,left,center
138,55,68,68,1.0,right,center
47,64,70,70,1.0,left,center
141,65,61,61,1.0,right,center
50,75,56,56,1.0,left,center
138,55,69,69,1.0,right,center
135,60,71,71,1.0,right,center
53,76,59,59,1.0,left,center
37,56,84,84,1.0,left,center
56,83,52,52,1.0,left,center
147,68,59,59,1.0,right,center
141,59,64,64,1.0,right,center
50,68,64,64,1.0,left,center
46,67,63,63,1.0,left,center
136,57,70,70,1.0,right,right
143,67,68,68,1.0,right,center
38,53,90,90,1.0,left,center
132,53,69,69,1.0,right,right
42,62,74,74,1.0,left,center
142,60,67,67,1.0,right,right
133,52,75,75,1.0,right,right
43,62,67,67,1.0,left,center
139,57,64,64,1.0,right,center
53,74,50,50,1.0,left,center
49,71,50,50,1.0,left,center
134,53,65,65,1.0,right,center
53,74,47,47,1.0,left,center
138,57,63,63,1.0,right,right
54,76,49,49,1.0,left,right
139,59,62,62,1.0,right,right
137,60,66,66,1.0,right,center
54,78,51,51,1.0,left,center
74,81,45,45,1.0,center,center
139,61,62,62,1.0,right,right
52,79,47,47,1.0,left,center
142,60,63,63,1.0,right,right
54,74,53,53,1.0,left,right
52,71,42,42,1.0,left,center
136,48,64,64,1.0,right,center
49,71,54,54,1.0,left,center
136,56,65,65,1.0,right,right
49,77,43,43,1.0,left,center
133,54,66,66,1.0,right,right
56,74,51,51,1.0,left,right
141,60,64,64,1.0,right,right
141,61,64,64,1.0,right,right
51,74,56,56,1.0,left,right
51,72,47,47,1.0,left,center
136,55,64,64,1.0,right,right
140,53,68,68,1.0,right,right
54,71,49,49,1.0,left,center
131,57,72,72,1.0,right,center
130,62,72,72,1.0,right,center
116,38,91,91,1.0,right,right
148,65,57,57,1.0,right,center
57,80,47,47,1.0,left,center
140,63,68,68,1.0,right,right
144,64,63,63,1.0,right,right
56,77,52,52,1.0,left,center
55,74,51,51,1.0,left,center
149,58,62,62,1.0,right,right
46,71,60,60,1.0,left,center
134,54,71,71,1.0,right,right
54,67,52,52,1.0,left,center
130,50,68,68,1.0,right,right
131,48,77,77,1.0,center,right
139,50,63,63,1.0,right,right
136,58,65,65,1.0,right,right
53,78,51,51,1.0,left,center
136,51,66,66,1.0,right,right
45,81,35,35,1.0,left,center
47,64,59,59,1.0,left,center
140,56,63,63,1.0,right,right
54,74,51,51,1.0,left,center
139,52,65,65,1.0,right,right
49,64,59,59,1.0,left,center
53,86,28,28,1.0,left,center
137,56,62,62,1.0,right,right
47,70,56,56,1.0,left,center
134,55,63,63,1.0,right,right
48,69,58,58,1.0,left,center
134,51,63,63,1.0,right,right
50,67,51,51,1.0,left,center
134,54,65,65,1.0,right,right
49,70,57,57,1.0,left,right
52,75,42,42,1.0,left,center
140,52,63,63,1.0,right,right
55,81,43,43,1.0,left,center
142,58,63,63,1.0,right,right
54,79,43,43,1.0,left,center
143,58,60,60,1.0,right,right
56,79,45,45,1.0,left,center
146,58,62,62,1.0,right,right
146,60,63,63,1.0,right,right
57,83,43,43,1.0,left,center
150,63,58,58,1.0,right,right
99,40,56,56,1.0,right,center
42,48,41,41,1.0,left,center
90,30,58,58,1.0,right,center
96,38,53,53,1.0,right,center
91,34,57,57,1.0,right,center
40,50,40,40,1.0,left,center
98,40,53,53,1.0,right,center
98,46,52,52,1.0,right,center
93,36,55,55,1.0,right,center
84,31,57,57,1.0,right,center
92,39,55,55,1.0,right,center
88,38,52,52,1.0,right,center
101,42,72,72,1.0,center,center
127,55,63,63,1.0,right,center
54,58,52,52,1.0,center,center
121,55,56,56,1.0,right,right
115,52,58,58,1.0,right,right
115,50,55,55,1.0,right,center
112,48,57,57,1.0,right,center
110,46,56,56,1.0,right,center
102,28,74,74,1.0,right,center
67,85,59,59,1.0,left,center
151,68,72,72,1.0,right,right
60,83,54,54,1.0,left,left
53,65,50,50,1.0,left,center
112,56,62,62,1.0,center,right
56,83,67,67,1.0,left,left
180,82,39,39,1.0,right,right
56,75,55,55,1.0,left,left
152,70,68,68,1.0,right,right
188,88,28,28,1.0,right,center
53,73,49,49,1.0,left,left
56,76,60,60,1.0,left,left
142,56,76,76,1.0,right,center
136,55,75,75,1.0,right,right
115,52,55,55,1.0,right,right
64,87,64,64,1.0,left,center
176,73,92,92,1.0,right,right
73,86,74,74,1.0,left,left
68,87,60,60,1.0,left,left
36,25,78,78,1.0,center,center
96,34,62,62,1.0,right,right
113,42,65,65,1.0,right,right
106,45,63,63,1.0,right,center
82,22,76,76,1.0,center,right
121,52,51,51,1.0,right,right
101,27,75,75,1.0,right,right
99,30,76,76,1.0,right,right
113,45,62,62,1.0,right,center
121,49,57,57,1.0,right,right
99,26,82,82,1.0,right,right
112,38,68,68,1.0,right,center
117,52,60,60,1.0,right,right
116,42,61,61,1.0,right,right
110,38,64,64,1.0,right,right
108,31,64,64,1.0,right,right
109,34,66,66,1.0,right,right
110,40,66,66,1.0,right,right
110,37,69,69,1.0,right,right
107,27,69,69,1.0,right,right
102,30,70,70,1.0,right,right
108,33,69,69,1.0,right,right
114,41,71,71,1.0,right,right
110,35,65,65,1.0,right,right
106,31,69,69,1.0,right,right
108,39,67,67,1.0,right,right
114,42,70,70,1.0,right,right
108,39,70,70,1.0,right,right
106,34,74,74,1.0,right,center
118,49,65,65,1.0,right,right
107,32,66,66,1.0,right,right
115,38,69,69,1.0,right,right
115,41,64,64,1.0,right,right
112,45,62,62,1.0,right,center
118,44,54,54,1.0,right,right
116,44,65,65,1.0,right,right
113,41,60,60,1.0,right,right
96,28,71,71,1.0,right,right
105,36,67,67,1.0,right,center
107,37,68,68,1.0,right,right
113,41,71,71,1.0,right,right
53,69,26,26,1.0,left,center
117,45,66,66,1.0,right,center
115,41,77,77,1.0,right,right
106,29,71,71,1.0,right,right
104,24,72,72,1.0,right,right
43,61,22,22,1.0,left,center
94,19,81,81,1.0,right,right
100,23,76,76,1.0,right,right
95,33,74,74,1.0,right,right
110,40,72,72,1.0,right,right
101,24,83,83,1.0,right,right
98,22,82,82,1.0,right,right
109,38,74,74,1.0,right,right
106,34,73,73,1.0,right,right
48,71,22,22,1.0,left,center
111,34,80,80,1.0,right,right
107,38,75,75,1.0,right,right
113,44,72,72,1.0,right,right
109,39,80,80,1.0,right,right
105,47,69,69,1.0,center,right
108,42,76,76,1.0,right,right
103,30,77,77,1.0,right,right
101,32,76,76,1.0,right,right
100,25,81,81,1.0,right,center
104,29,80,80,1.0,right,right
101,34,78,78,1.0,right,right
105,30,76,76,1.0,right,right
107,42,75,75,1.0,right,right
47,62,22,22,1.0,left,center
105,30,73,73,1.0,right,right
102,28,78,78,1.0,right,right
43,57,22,22,1.0,left,right
103,27,71,71,1.0,right,right
115,40,69,69,1.0,right,right
106,33,74,74,1.0,right,right
97,43,62,62,1.0,center,right
39,67,26,26,1.0,left,center
111,35,68,68,1.0,right,right
115,40,66,66,1.0,right,right
52,75,22,22,1.0,left,center
48,58,45,45,1.0,left,center
111,44,68,68,1.0,right,right
94,20,88,88,1.0,right,center
103,31,71,71,1.0,right,right
102,30,79,79,1.0,right,right
107,28,78,78,1.0,right,right
104,32,75,75,1.0,right,right
98,24,66,66,1.0,right,center
107,32,71,71,1.0,right,right
106,35,72,72,1.0,right,right
106,28,73,73,1.0,right,center
109,42,80,80,1.0,right,right
157,63,85,85,1.0,right,right
63,80,44,44,1.0,left,right
183,78,47,47,1.0,right,center
133,54,87,87,1.0,right,right
158,60,88,88,1.0,right,right
133,50,80,80,1.0,right,right
143,61,69,69,1.0,right,center
146,60,69,69,1.0,right,right
52,74,47,47,1.0,left,center
54,76,51,51,1.0,left,center
133,59,75,75,1.0,center,right
129,47,82,82,1.0,right,right
133,55,77,77,1.0,right,right
126,52,82,82,1.0,right,right
130,57,74,74,1.0,right,right
133,60,75,75,1.0,right,right
52,70,48,48,1.0,left,center
67,67,54,54,1.0,center,center
135,56,75,75,1.0,right,right
51,77,56,56,1.0,left,left
138,63,79,79,1.0,right,right
51,72,47,47,1.0,left,left
65,67,54,54,1.0,center,center
117,62,65,65,1.0,center,right
112,38,92,92,1.0,right,center
99,45,53,53,1.0,right,right
103,46,52,52,1.0,right,right
100,46,55,55,1.0,right,center
96,35,65,65,1.0,right,right
104,49,55,55,1.0,right,right
108,48,54,54,1.0,right,right
106,50,51,51,1.0,right,right
105,39,65,65,1.0,right,center
107,48,53,53,1.0,right,right
105,47,54,54,1.0,right,right
108,43,50,50,1.0,right,center
105,47,49,49,1.0,right,right
107,38,54,54,1.0,right,center
110,46,59,59,1.0,right,right
106,36,66,66,1.0,right,right
105,39,57,57,1.0,right,right
103,40,60,60,1.0,right,center
108,44,62,62,1.0,right,right
106,44,59,59,1.0,right,right
44,80,45,45,1.0,left,center
73,96,61,61,1.0,left,center
73,84,76,76,1.0,left,center
74,82,59,59,1.0,left,left
66,90,51,51,1.0,left,center
2,21,25,25,1.0,left,right
64,85,56,56,1.0,left,left
60,76,57,57,1.0,left,center
65,88,50,50,1.0,left,center
64,83,52,52,1.0,left,left
61,80,51,51,1.0,left,center
67,85,52,52,1.0,left,center
106,50,45,45,1.0,right,center
88,33,54,54,1.0,center,center
97,40,50,50,1.0,right,right
98,30,60,60,1.0,right,right
126,51,65,65,1.0,right,right
134,61,63,63,1.0,right,right
60,76,46,46,1.0,left,right
144,70,63,63,1.0,right,right
132,51,73,73,1.0,right,right
137,57,69,69,1.0,right,right
132,56,68,68,1.0,right,right
53,68,45,45,1.0,left,center
128,53,71,71,1.0,right,right
56,71,44,44,1.0,left,center
125,48,69,69,1.0,right,right
159,68,28,28,1.0,right,center
132,57,62,62,1.0,right,right
120,47,64,64,1.0,right,center
108,38,63,63,1.0,right,center
104,38,55,55,1.0,right,right
95,30,61,61,1.0,right,center
95,28,57,57,1.0,right,right
95,34,57,57,1.0,right,right
88,26,58,58,1.0,right,center
99,31,64,64,1.0,right,right
97,41,56,56,1.0,right,center
98,28,66,66,1.0,right,center
98,41,54,54,1.0,right,right
101,39,53,53,1.0,right,right
96,35,59,59,1.0,right,right
110,34,63,63,1.0,right,right
96,26,65,65,1.0,right,right
28,40,57,57,1.0,left,center
17,17,44,44,1.0,left,center
30,30,59,59,1.0,center,center
103,42,52,52,1.0,right,right
26,41,54,54,1.0,left,center
105,27,69,69,1.0,right,right
102,26,70,70,1.0,right,center
95,13,82,82,1.0,right,left
105,38,56,56,1.0,right,center
107,33,58,58,1.0,right,right
104,34,60,60,1.0,right,right
103,37,57,57,1.0,right,right
109,39,58,58,1.0,right,right
32,42,51,51,1.0,left,right
24,46,50,50,1.0,left,right
64,87,27,27,1.0,left,center
103,40,55,55,1.0,right,center
98,38,54,54,1.0,right,right
102,44,53,53,1.0,right,right
102,40,51,51,1.0,right,center
102,44,49,49,1.0,right,center
100,43,46,46,1.0,right,center
12,46,22,22,1.0,left,center
65,87,60,60,1.0,left,center
225,91,45,45,1.0,right,center
174,66,97,97,1.0,right,right
115,53,60,60,1.0,right,center
112,52,62,62,1.0,right,center
39,45,71,71,1.0,left,center
130,56,76,76,1.0,right,right
215,82,39,39,1.0,right,center
62,72,74,74,1.0,left,left
165,56,91,91,1.0,right,right
67,80,67,67,1.0,left,right
63,79,66,66,1.0,left,left
171,62,87,87,1.0,right,right
97,27,71,71,1.0,right,center
103,41,56,56,1.0,right,center
143,54,76,76,1.0,right,right
192,78,44,44,1.0,right,right
57,67,63,63,1.0,left,center
101,43,63,63,1.0,right,right
107,37,62,62,1.0,right,center
31,46,53,53,1.0,left,left
108,39,60,60,1.0,right,right
36,52,48,48,1.0,left,center
108,40,59,59,1.0,right,right
173,68,100,100,1.0,right,center
56,84,76,76,1.0,left,center
66,94,64,64,1.0,left,left
178,72,98,98,1.0,right,right
42,68,109,109,1.0,left,right
229,96,48,48,1.0,right,center
67,94,62,62,1.0,left,center
226,91,50,50,1.0,right,right
56,78,84,84,1.0,left,left
173,66,103,103,1.0,right,right
39,57,54,54,1.0,left,center
45,67,57,57,1.0,left,center
144,57,82,82,1.0,right,right
200,88,38,38,1.0,right,center
169,71,90,90,1.0,right,center
76,87,51,51,1.0,left,center
79,98,50,50,1.0,left,center
211,87,39,39,1.0,right,right
172,65,84,84,1.0,right,center
69,84,61,61,1.0,left,center
159,66,82,82,1.0,right,center
54,77,70,70,1.0,left,left
176,74,71,71,1.0,right,right
215,90,49,49,1.0,right,center
173,74,90,90,1.0,right,center
64,86,44,44,1.0,left,center
179,62,93,93,1.0,right,right
78,78,65,65,1.0,center,left
213,81,51,51,1.0,right,right
69,76,62,62,1.0,left,right
172,60,83,83,1.0,right,center
81,104,51,51,1.0,left,center
74,84,55,55,1.0,left,left
56,84,53,53,1.0,left,center
182,69,77,77,1.0,right,right
60,90,52,52,1.0,left,center
77,89,59,59,1.0,left,left
187,80,72,72,1.0,right,center
71,84,53,53,1.0,left,center
164,62,92,92,1.0,right,center
203,83,42,42,1.0,right,center
53,82,43,43,1.0,left,center
219,100,36,36,1.0,right,center
81,94,52,52,1.0,left,center
68,88,42,42,1.0,left,center
173,71,87,87,1.0,right,right
71,82,54,54,1.0,left,center
202,86,48,48,1.0,right,center
57,88,47,47,1.0,left,center
172,72,83,83,1.0,right,right
166,63,88,88,1.0,right,right
61,71,59,59,1.0,left,left
170,70,74,74,1.0,right,center
66,77,56,56,1.0,left,left
69,75,59,59,1.0,left,center
172,71,79,79,1.0,right,center
70,85,48,48,1.0,left,center
162,69,86,86,1.0,right,right
52,79,49,49,1.0,left,center
70,79,54,54,1.0,left,left
210,82,55,55,1.0,right,center
174,68,78,78,1.0,right,center
69,76,54,54,1.0,left,left
170,66,86,86,1.0,right,right
69,79,58,58,1.0,left,left
211,88,50,50,1.0,right,center
171,68,86,86,1.0,right,right
66,76,54,54,1.0,left,center
169,67,83,83,1.0,right,right
73,91,46,46,1.0,left,center
66,79,71,71,1.0,left,left
230,6,48,48,1.0,right,center
54,62,62,62,1.0,left,left
169,72,81,81,1.0,right,right
49,86,69,69,1.0,left,center
220,100,41,41,1.0,right,center
176,82,83,83,1.0,right,right
54,92,75,75,1.0,left,right
222,99,45,45,1.0,right,right
62,101,66,66,1.0,left,center
222,102,34,34,1.0,right,center
62,98,66,66,1.0,left,center
219,99,37,37,1.0,right,center
60,93,69,69,1.0,left,right
167,74,92,92,1.0,center,right
225,101,37,37,1.0,right,right
187,82,75,75,1.0,right,right
63,93,73,73,1.0,left,left
59,84,81,81,1.0,left,right
59,93,73,73,1.0,left,left
67,78,45,45,1.0,left,center
62,71,60,60,1.0,left,center
53,68,56,56,1.0,left,center
64,76,55,55,1.0,left,center
51,71,62,62,1.0,left,center
64,73,57,57,1.0,left,left
166,68,76,76,1.0,right,center
174,71,75,75,1.0,right,center
59,74,69,69,1.0,left,left
207,92,38,38,1.0,right,right
64,75,74,74,1.0,left,left
174,69,90,90,1.0,right,right
61,73,68,68,1.0,left,left
66,85,56,56,1.0,left,center
58,70,57,57,1.0,left,center
33,66,60,60,1.0,left,center
160,60,79,79,1.0,right,right
215,96,32,32,1.0,right,center
67,79,51,51,1.0,left,center
223,95,42,42,1.0,right,center
184,82,77,77,1.0,right,right
59,85,86,86,1.0,left,center
57,107,58,58,1.0,left,center
66,90,82,82,1.0,left,center
222,102,41,41,1.0,right,center
60,102,72,72,1.0,left,center
73,88,77,77,1.0,left,left
238,106,45,45,1.0,right,center
78,97,74,74,1.0,left,left
189,86,93,93,1.0,right,center
224,86,54,54,1.0,right,right
62,88,64,64,1.0,left,center
177,63,99,99,1.0,right,right
183,69,90,90,1.0,right,right
61,90,67,67,1.0,left,left
165,78,80,80,1.0,center,right
174,82,73,73,1.0,right,right
64,96,58,58,1.0,left,left
200,98,25,25,1.0,right,center
49,103,48,48,1.0,left,center
51,91,73,73,1.0,left,center
158,80,84,84,1.0,center,right
62,100,63,63,1.0,left,center
212,105,45,45,1.0,right,center
50,77,79,79,1.0,left,left
160,74,80,80,1.0,center,right
50,83,69,69,1.0,left,left
156,69,87,87,1.0,right,right
203,94,41,41,1.0,right,center
56,84,71,71,1.0,left,left
153,68,91,91,1.0,center,right
152,63,71,71,1.0,right,right
208,95,38,38,1.0,right,center
59,88,61,61,1.0,left,center
174,80,69,69,1.0,right,center
219,96,35,35,1.0,right,center
69,90,57,57,1.0,left,left
177,73,82,82,1.0,right,center
46,87,63,63,1.0,left,center
64,85,67,67,1.0,left,left
173,72,82,82,1.0,right,right
134,64,100,100,1.0,center,center
68,89,69,69,1.0,left,left
68,88,62,62,1.0,left,center
207,95,41,41,1.0,right,center
57,89,61,61,1.0,left,left
208,96,34,34,1.0,right,center
215,90,39,39,1.0,right,center
178,69,79,79,1.0,right,center
43,81,65,65,1.0,left,center
61,76,73,73,1.0,left,left
225,105,25,25,1.0,right,right
55,85,67,67,1.0,left,center
213,94,44,44,1.0,right,center
225,107,40,40,1.0,right,center
185,87,78,78,1.0,right,right
71,93,69,69,1.0,left,left
50,99,62,62,1.0,left,center
179,80,60,60,1.0,right,right
36,84,59,59,1.0,left,center
45,71,78,78,1.0,left,right
211,96,38,38,1.0,right,center
56,82,73,73,1.0,left,left
181,85,66,66,1.0,right,center
61,88,69,69,1.0,left,left
46,94,56,56,1.0,left,center
63,75,57,57,1.0,left,center
55,82,56,56,1.0,left,center
208,98,29,29,1.0,right,center
66,80,59,59,1.0,left,center
170,75,74,74,1.0,right,center
59,81,52,52,1.0,left,center
71,87,67,67,1.0,left,center
100,32,58,58,1.0,right,center
97,36,58,58,1.0,right,right
92,33,57,57,1.0,right,right
32,38,47,47,1.0,left,center
101,36,44,44,1.0,right,right
108,41,55,55,1.0,right,right
44,57,29,29,1.0,left,center
106,38,62,62,1.0,right,center
101,33,64,64,1.0,right,right
107,42,58,58,1.0,right,right
51,73,59,59,1.0,left,center
149,65,70,70,1.0,right,right
180,78,32,32,1.0,right,right
139,54,75,75,1.0,right,right
42,68,60,60,1.0,left,left
120,59,68,68,1.0,center,right
141,60,73,73,1.0,right,left
121,58,66,66,1.0,center,left
128,56,77,77,1.0,center,right
53,74,55,55,1.0,left,left
143,62,69,69,1.0,right,center
47,75,59,59,1.0,left,left
142,56,73,73,1.0,right,right
44,72,58,58,1.0,left,left
145,54,73,73,1.0,right,right
60,79,46,46,1.0,left,center
140,54,78,78,1.0,right,right
52,72,62,62,1.0,left,center
149,59,69,69,1.0,right,right
53,73,55,55,1.0,left,center
144,58,72,72,1.0,right,right
45,76,53,53,1.0,left,center
40,60,78,78,1.0,left,left
47,70,59,59,1.0,left,left
141,58,77,77,1.0,right,right
61,85,54,54,1.0,left,center
156,62,70,70,1.0,right,right
40,71,64,64,1.0,left,left
141,78,73,73,1.0,center,left
64,84,65,65,1.0,left,center
174,83,62,62,1.0,right,right
53,87,61,61,1.0,left,center
37,54,78,78,1.0,left,right
134,45,84,84,1.0,right,right
34,78,45,45,1.0,left,center
44,67,63,63,1.0,left,left
142,61,73,73,1.0,right,right
179,78,34,34,1.0,right,center
133,52,94,94,1.0,center,right
146,60,77,77,1.0,right,right
49,71,61,61,1.0,left,center
34,78,50,50,1.0,left,center
47,71,64,64,1.0,left,center
148,62,73,73,1.0,right,center
131,75,61,61,1.0,center,right
183,80,41,41,1.0,right,center
46,77,59,59,1.0,left,left
141,54,81,81,1.0,right,right
46,76,49,49,1.0,left,center
153,61,73,73,1.0,right,right
39,68,67,67,1.0,left,left
49,75,63,63,1.0,left,left
163,68,72,72,1.0,right,right
164,75,61,61,1.0,right,right
36,80,59,59,1.0,left,center
51,78,69,69,1.0,left,left
42,63,77,77,1.0,left,left
140,58,88,88,1.0,right,right
200,92,34,34,1.0,right,right
60,85,61,61,1.0,left,right
159,69,78,78,1.0,right,right
53,71,68,68,1.0,left,center
155,64,68,68,1.0,right,right
200,84,45,45,1.0,right,center
64,79,62,62,1.0,left,center
127,44,101,101,1.0,right,center
35,71,54,54,1.0,left,center
52,71,58,58,1.0,left,left
191,86,30,30,1.0,right,center
37,78,50,50,1.0,left,center
154,68,70,70,1.0,right,right
149,60,77,77,1.0,right,right
46,71,57,57,1.0,left,left
198,91,27,27,1.0,right,center
55,74,67,67,1.0,left,center
123,52,56,56,1.0,right,right
137,57,69,69,1.0,right,right
45,66,57,57,1.0,left,left
145,63,69,69,1.0,right,right
53,75,55,55,1.0,left,left
46,70,58,58,1.0,left,left
141,63,69,69,1.0,right,center
162,72,65,65,1.0,right,right
50,75,66,66,1.0,left,center
175,76,60,60,1.0,right,right
47,87,42,42,1.0,left,center
59,83,52,52,1.0,left,left
168,78,62,62,1.0,right,right
50,84,44,44,1.0,left,center
154,66,75,75,1.0,right,right
54,78,64,64,1.0,left,left
53,79,64,64,1.0,left,center
162,71,71,71,1.0,right,center
196,91,32,32,1.0,right,center
59,82,52,52,1.0,left,center
156,69,74,74,1.0,right,right
60,86,59,59,1.0,left,left
42,84,51,51,1.0,left,center
59,86,51,51,1.0,left,left
55,79,59,59,1.0,left,left
45,78,56,56,1.0,left,center
193,91,32,32,1.0,right,center
189,87,45,45,1.0,right,center
162,78,68,68,1.0,right,right
70,95,54,54,1.0,left,center
166,83,75,75,1.0,right,right
203,86,51,51,1.0,right,center
203,87,38,38,1.0,right,center
62,81,61,61,1.0,left,left
165,73,66,66,1.0,right,center
53,84,56,56,1.0,left,left
66,90,49,49,1.0,left,center
152,66,63,63,1.0,right,right
52,70,65,65,1.0,left,center
46,83,52,52,1.0,left,center
165,75,64,64,1.0,right,right
64,80,64,64,1.0,left,center
62,75,65,65,1.0,left,center
136,68,92,92,1.0,center,center
42,72,65,65,1.0,left,center
159,70,68,68,1.0,right,right
181,75,40,40,1.0,right,center
153,61,69,69,1.0,right,right
49,68,71,71,1.0,left,center
195,92,27,27,1.0,right,center
41,83,52,52,1.0,left,center
55,78,68,68,1.0,left,center
142,57,97,97,1.0,right,right
183,82,38,38,1.0,right,right
60,80,56,56,1.0,left,left
146,55,91,91,1.0,right,center
135,68,80,80,1.0,center,center
35,46,64,64,1.0,left,right
55,75,66,66,1.0,left,center
151,69,68,68,1.0,right,center
48,69,67,67,1.0,left,left
153,66,72,72,1.0,right,right
159,77,55,55,1.0,right,right
48,67,68,68,1.0,left,left
168,80,51,51,1.0,right,center
51,68,67,67,1.0,left,left
162,76,53,53,1.0,right,center
45,66,66,66,1.0,left,left
151,65,71,71,1.0,right,right
170,69,81,81,1.0,right,right
66,75,64,64,1.0,left,left
68,75,58,58,1.0,left,center
175,73,72,72,1.0,right,right
